Row_ID,SKU,Seller_ID,Seller_Name,Category,Brand,Model_Name,Model_Number,UPC,GTIN,Title,Description,Price_USD,Weight_lbs,Stock_Quantity,Primary_Image_URL,Specifications,Listing_Date,Last_Updated,Is_Active,Data_Quality_Issue
169,BB-MKT-00444,S007,SmartBuy Co,TVs,TCL,OLED C3,TC-3374-WH,580565990311,0580565990311,"TCL 43"" 8K Smart TV OLED C3",Immerse yourself in stunning visuals with the TCL OLED C3. Features cutting-edge display technology.,3728.58,28.02,198,,"Screen_Size: 43"" | Resolution: 8K | Smart_TV: No | HDR: HDR10",2025-01-08,2025-01-08,Yes,MISSING_PRIMARY_IMAGE_URL
170,BB-MKT-00926,S008,DigitalHub USA,Smart Home,Google,Nest Hub Max,GO-2346-BK,822523243501,0822523243501,Google Nest Hub Max Smart Home Device,Transform your home with the Google Nest Hub Max. Easy setup and seamless smart home integration.,366.12,0.5,314,https://images.bestbuy.com/marketplace/google-nest-hub-max-main.jpg,Connectivity: Zigbee | Voice_Assistant: Google Assistant | Power: Battery,2024-08-23,2024-08-23,Yes,
171,BB-MKT-00178,S007,SmartBuy Co,Headphones,JBL,AirPods Max,JB-4290-BL,762802209928,0762802209928,JBL AirPods Max On-ear Both Headphones,Enjoy crystal-clear audio with the JBL AirPods Max. Perfect for music lovers and remote workers.,192.38,0.44,495,https://images.bestbuy.com/marketplace/jbl-airpods-max-main.jpg,Type: On-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 30,2024-12-11,2024-12-11,Yes,
172,BB-MKT-00317,S007,SmartBuy Co,Headphones,Beats,Momentum 4,BE-2492-WH,107026036578,0107026036578,Beats Momentum 4 In-ear Both Headphones,Enjoy crystal-clear audio with the Beats Momentum 4. Perfect for music lovers and remote workers.,274.27,0.35,45,https://images.bestbuy.com/marketplace/beats-momentum-4-main.jpg,Type: In-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 24,2024-08-02,2024-08-02,Yes,
173,BB-MKT-00947,S006,NextGen Devices,Headphones,Beats,Tour One,BE-4109-SL,220327491657,0220327491657,Beats Tour One On-ear Wireless Headphones,Enjoy crystal-clear audio with the Beats Tour One. Perfect for music lovers and remote workers.,501.59,0.38,286,https://images.bestbuy.com/marketplace/beats-tour-one-main.jpg,Type: On-ear | Connectivity: Wireless | ANC: Yes | Battery_Hours: 30,2024-11-29,2024-11-29,Yes,
174,BB-MKT-00547,S002,EliteGadgets Inc,Laptops,MSI,MacBook Air,MS-8424-SL,107459751297,0107459751297,"MSI MacBook Air 15.6"" Laptop - 8GB RAM 512GB SSD",Experience premium performance with the MSI MacBook Air. Designed for professionals and students alike.,2463.2,2.49,297,https://images.bestbuy.com/marketplace/msi-macbook-air-main.jpg,"RAM_GB: 8 | Storage_GB: 512 | Screen_Size: 15.6"" | Processor: Apple M2",2025-04-16,2025-04-16,Yes,
175,BB-MKT-00668,S008,DigitalHub USA,Tablets,Samsung,Galaxy Tab S9,SA-2813-WH,317794439094,0317794439094,"Samsung Galaxy Tab S9 12.4"" 256GB Tablet",Stay productive and entertained with the Samsung Galaxy Tab S9. Powerful performance in a sleek design.,476.63,0.38,215,https://images.bestbuy.com/marketplace/samsung-galaxy-tab-s9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.4"" | Cellular: Yes | RAM_GB: 8",2024-12-17,2024-12-17,Yes,
176,BB-MKT-00952,S007,SmartBuy Co,Headphones,Apple,QuietComfort 45,AP-3203-SL,864324181290,0864324181290,Apple QuietComfort 45 On-ear Both Headphones,Enjoy crystal-clear audio with the Apple QuietComfort 45. Perfect for music lovers and remote workers.,476.17,0.45,126,https://images.bestbuy.com/marketplace/apple-quietcomfort-45-main.jpg,Type: On-ear | Connectivity: Both | ANC: No | Battery_Hours: 20,2025-04-02,2025-04-02,Yes,
177,BB-MKT-00730,S002,EliteGadgets Inc,Laptops,ASUS,Aspire 5,AS-2267-BL,199560037858,0199560037858,"ASUS Aspire 5 14"" Laptop - 8GB RAM 256GB SSD",Experience premium performance with the ASUS Aspire 5. Designed for professionals and students alike.,2172.71,2.66,106,https://images.bestbuy.com/marketplace/asus-aspire-5-main.jpg,"RAM_GB: 8 | Storage_GB: 256 | Screen_Size: 14"" | Processor: AMD Ryzen 5",2025-01-17,2025-01-17,Yes,
178,BB-MKT-00563,S007,SmartBuy Co,Tablets,,Fire HD 10,AP-5016-BL,288915462456,0288915462456,"Apple Fire HD 10 10.1"" 128GB Tablet",Stay productive and entertained with the Apple Fire HD 10. Powerful performance in a sleek design.,1254.55,0.63,21,https://images.bestbuy.com/marketplace/apple-fire-hd-10-main.jpg,"Storage_GB: 128 | Screen_Size: 10.1"" | Cellular: No | RAM_GB: 16",2024-07-01,2024-07-01,Yes,MISSING_BRAND
179,BB-MKT-00725,S001,TechDirect LLC,Tablets,Apple,iPad Pro 12.9,AP-6201-SL,915270839832,0915270839832,"Apple iPad Pro 12.9 10.1"" 64GB Tablet",Stay productive and entertained with the Apple iPad Pro 12.9. Powerful performance in a sleek design.,344.97,0.64,220,https://images.bestbuy.com/marketplace/apple-ipad-pro-12.9-main.jpg,"Storage_GB: 64 | Screen_Size: 10.1"" | Cellular: No | RAM_GB: 16",2024-11-01,2024-11-01,Yes,
180,BB-MKT-00206,S002,EliteGadgets Inc,Laptops,Acer,XPS 15,AC-7520-SL,168386957333,0168386957333,"Acer XPS 15 14"" Laptop - 8GB RAM 512GB SSD",Experience premium performance with the Acer XPS 15. Designed for professionals and students alike.,1719.0,2.0,212,https://images.bestbuy.com/marketplace/acer-xps-15-main.jpg,"RAM_GB: 8 | Storage_GB: 512 | Screen_Size: 14"" | Processor: Intel i5",2025-02-02,2025-02-02,Yes,
181,BB-MKT-00814,S002,EliteGadgets Inc,Headphones,Apple,QuietComfort 45,AP-3774-SL,346698268958,0346698268958,Apple QuietComfort 45 Over-ear Wired Headphones,Enjoy crystal-clear audio with the Apple QuietComfort 45. Perfect for music lovers and remote workers.,517.39,0.26,310,https://images.bestbuy.com/marketplace/apple-quietcomfort-45-main.jpg,Type: Over-ear | Connectivity: Wired | ANC: No | Battery_Hours: 36,2024-08-24,2024-08-24,Yes,
182,BB-MKT-00051,S006,NextGen Devices,TVs,Sony,QLED 4K,SO-5786-WH,705824576198,0705824576198,"Sony 85"" 1080p Full HD Smart TV QLED 4K",Immerse yourself in stunning visuals with the Sony QLED 4K. Features cutting-edge display technology.,2641.01,41.12,52,https://images.bestbuy.com/marketplace/sony-qled-4k-main.jpg,"Screen_Size: 85"" | Resolution: 1080p Full HD | Smart_TV: Yes | HDR: Dolby Vision",2024-07-07,2024-07-07,Yes,
183,BB-MKT-00685,S003,PrimeElectronics,Tablets,Apple,Tab P12 Pro,AP-9036-WH,723581405116,0723581405116,"Apple Tab P12 Pro 12.4"" 128GB Tablet",Stay productive and entertained with the Apple Tab P12 Pro. Powerful performance in a sleek design.,893.7,0.31,83,https://images.bestbuy.com/marketplace/apple-tab-p12-pro-main.jpg,"Storage_GB: 128 | Screen_Size: 12.4"" | Cellular: Yes | RAM_GB: 6",2024-09-29,2024-09-29,Yes,
184,BB-MKT-00493,S004,ValueTech Store,Headphones,Apple,WH-1000XM5,AP-2506-BK,918726303780,0918726303780,Apple WH-1000XM5 On-ear Both Headphones,Enjoy crystal-clear audio with the Apple WH-1000XM5. Perfect for music lovers and remote workers.,336.77,0.27,290,https://images.bestbuy.com/marketplace/apple-wh-1000xm5-main.jpg,Type: On-ear | Connectivity: Both | ANC: No | Battery_Hours: 24,2025-03-29,2025-03-29,Yes,
185,BB-MKT-00133,S003,PrimeElectronics,Headphones,Jabra,AirPods Max,JA-4189-SL,,0722989978517,Jabra AirPods Max On-ear Wired Headphones,Enjoy crystal-clear audio with the Jabra AirPods Max. Perfect for music lovers and remote workers.,316.68,0.22,258,https://images.bestbuy.com/marketplace/jabra-airpods-max-main.jpg,Type: On-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 36,2025-02-16,2025-02-16,Yes,MISSING_UPC
186,BB-MKT-00882,S008,DigitalHub USA,TVs,LG,5-Series 4K,LG-2610-BL,291796878253,0291796878253,"LG 55"" 4K UHD Smart TV 5-Series 4K",Immerse yourself in stunning visuals with the LG 5-Series 4K. Features cutting-edge display technology.,2424.59,26.4,214,https://images.bestbuy.com/marketplace/lg-5-series-4k-main.jpg,"Screen_Size: 55"" | Resolution: 4K UHD | Smart_TV: No | HDR: Dolby Vision",2025-01-27,2025-01-27,Yes,
187,BB-MKT-00713,S002,EliteGadgets Inc,Laptops,HP,MacBook Air,HP-2056-SL,462501770159,0462501770159,"HP MacBook Air 16"" Laptop - 8GB RAM 512GB SSD",Experience premium performance with the HP MacBook Air. Designed for professionals and students alike.,1118.09,2.17,108,https://images.bestbuy.com/marketplace/hp-macbook-air-main.jpg,"RAM_GB: 8 | Storage_GB: 512 | Screen_Size: 16"" | Processor: Intel i7",2025-03-01,2025-03-01,Yes,
188,BB-MKT-00057,S008,DigitalHub USA,Laptops,ASUS,MacBook Air,AS-9090-BL,694854998490,0694854998490,"ASUS MacBook Air 16"" Laptop - 32GB RAM 1024GB SSD",Experience premium performance with the ASUS MacBook Air. Designed for professionals and students alike.,567.93,1.26,221,https://images.bestbuy.com/marketplace/asus-macbook-air-main.jpg,"RAM_GB: 32 | Storage_GB: 1024 | Screen_Size: 16"" | Processor: AMD Ryzen 5",2024-12-13,2024-12-13,Yes,
189,BB-MKT-00400,S006,NextGen Devices,TVs,LG,Bravia XR,LG-5467-WH,231731474703,0231731474703,"LG 55"" 1080p Full HD Smart TV Bravia XR",Immerse yourself in stunning visuals with the LG Bravia XR. Features cutting-edge display technology.,839.61,13.04,490,https://images.bestbuy.com/marketplace/lg-bravia-xr-main.jpg,"Screen_Size: 55"" | Resolution: 1080p Full HD | Smart_TV: No | HDR: Dolby Vision",2025-04-13,2025-04-13,Yes,
190,BB-MKT-00575,S006,NextGen Devices,Laptops,MSI,IdeaPad 5,MS-3045-BK,592312124212,0592312124212,"MSI IdeaPad 5 16"" Laptop - 16GB RAM 256GB SSD",Experience premium performance with the MSI IdeaPad 5. Designed for professionals and students alike.,2445.5,2.67,193,https://images.bestbuy.com/marketplace/msi-ideapad-5-main.jpg,"RAM_GB: 16 | Storage_GB: 256 | Screen_Size: 16"" | Processor: Intel i5",2024-12-08,2024-12-08,Yes,
191,BB-MKT-00983,S006,NextGen Devices,Headphones,Apple,Evolve2 85,AP-4128-WH,882615880998,0882615880998,Apple Evolve2 85 On-ear Wireless Headphones,Enjoy crystal-clear audio with the Apple Evolve2 85. Perfect for music lovers and remote workers.,521.96,0.38,401,https://images.bestbuy.com/marketplace/apple-evolve2-85-main.jpg,Type: On-ear | Connectivity: Wireless | ANC: Yes | Battery_Hours: 24,2025-01-03,2025-01-03,Yes,
192,BB-MKT-00601,S003,PrimeElectronics,TVs,Sony,5-Series 4K,SO-6084-WH,733953104855,0733953104855,"Sony 85"" 1080p Full HD Smart TV 5-Series 4K",Immerse yourself in stunning visuals with the Sony 5-Series 4K. Features cutting-edge display technology.,2133.28,38.13,141,https://images.bestbuy.com/marketplace/sony-5-series-4k-main.jpg,"Screen_Size: 85"" | Resolution: 1080p Full HD | Smart_TV: No | HDR: HDR10",2024-10-12,2024-10-12,Yes,
193,BB-MKT-00981,S006,NextGen Devices,TVs,LG,Bravia XR,LG-3626-SL,383464149922,0383464149922,"LG 85"" 1080p Full HD Smart TV Bravia XR",Immerse yourself in stunning visuals with the LG Bravia XR. Features cutting-edge display technology.,14151.36,27.0,153,https://images.bestbuy.com/marketplace/lg-bravia-xr-main.jpg,"Screen_Size: 85"" | Resolution: 1080p Full HD | Smart_TV: Yes | HDR: Dolby Vision",2024-09-12,2024-09-12,Yes,PRICE_ANOMALY
194,BB-MKT-00664,S006,NextGen Devices,Laptops,ASUS,VivoBook 16,AS-9832-BK,373499493785,0373499493785,"ASUS VivoBook 16 15.6"" Laptop - 64GB RAM 256GB SSD - EXTREMELY DETAILED SPEC DESCRIPTION THAT GOES WAY BEYOND THE ALLOWED CHARACTER LIMIT FOR BEST BUY MARKETPLACE LISTINGS",Experience premium performance with the ASUS VivoBook 16. Designed for professionals and students alike.,1008.14,1.97,135,https://images.bestbuy.com/marketplace/asus-vivobook-16-main.jpg,"RAM_GB: 64 | Storage_GB: 256 | Screen_Size: 15.6"" | Processor: Intel i5",2024-10-18,2024-10-18,Yes,TITLE_TOO_LONG
195,BB-MKT-00059,S007,SmartBuy Co,Tablets,Apple,Tab P12 Pro,AP-3634-SL,214547351220,0214547351220,"Apple Tab P12 Pro 12.4"" 256GB Tablet",Stay productive and entertained with the Apple Tab P12 Pro. Powerful performance in a sleek design.,622.39,0.6,339,https://images.bestbuy.com/marketplace/apple-tab-p12-pro-main.jpg,"Storage_GB: 256 | Screen_Size: 12.4"" | Cellular: No | RAM_GB: 8",2025-01-22,2025-01-22,Yes,
196,BB-MKT-00659,S007,SmartBuy Co,Tablets,Amazon,Galaxy Tab S9,AM-5380-BK,512929624002,0512929624002,"Amazon Galaxy Tab S9 8"" 256GB Tablet",Stay productive and entertained with the Amazon Galaxy Tab S9. Powerful performance in a sleek design.,1205.21,0.68,0,https://images.bestbuy.com/marketplace/amazon-galaxy-tab-s9-main.jpg,"Storage_GB: 256 | Screen_Size: 8"" | Cellular: Yes | RAM_GB: 6",2024-11-05,2023-12-20,Yes,STALE_LISTING
197,BB-MKT-00392,S007,SmartBuy Co,Laptops,Lenovo,IdeaPad 5,LE-2111-SL,968676108707,0968676108707,"Lenovo IdeaPad 5 14"" Laptop - 16GB RAM 256GB SSD",Experience premium performance with the Lenovo IdeaPad 5. Designed for professionals and students alike.,1029.6,2.08,392,https://images.bestbuy.com/marketplace/lenovo-ideapad-5-main.jpg,"RAM_GB: 16 | Storage_GB: 256 | Screen_Size: 14"" | Processor: AMD Ryzen 5",2024-07-04,2024-07-04,Yes,
198,BB-MKT-00203,S007,SmartBuy Co,Smart Home,Arlo,Learning Thermostat,AR-3017-BL,925235072673,0925235072673,Arlo Learning Thermostat Smart Home Device,Transform your home with the Arlo Learning Thermostat. Easy setup and seamless smart home integration.,194.22,0.7,405,https://images.bestbuy.com/marketplace/arlo-learning-thermostat-main.jpg,Connectivity: Zigbee | Voice_Assistant: Alexa | Power: Battery,2024-09-10,2024-09-10,Yes,
199,BB-MKT-00993,S008,DigitalHub USA,Laptops,Acer,Aspire 5,AC-5591-BK,663465448904,0663465448904,"Acer Aspire 5 15.6"" Laptop - 64GB RAM 256GB SSD",Experience premium performance with the Acer Aspire 5. Designed for professionals and students alike.,1427.18,2.65,26,,"RAM_GB: 64 | Storage_GB: 256 | Screen_Size: 15.6"" | Processor: AMD Ryzen 5",2024-10-31,2024-10-31,Yes,MISSING_PRIMARY_IMAGE_URL
200,BB-MKT-00610,S006,NextGen Devices,TVs,LG,QLED 4K,LG-2035-WH,848149595279,0848149595279,"LG 43"" 8K Smart TV QLED 4K",Immerse yourself in stunning visuals with the LG QLED 4K. Features cutting-edge display technology.,3844.29,12.25,427,https://images.bestbuy.com/marketplace/lg-qled-4k-main.jpg,"Screen_Size: 43"" | Resolution: 8K | Smart_TV: Yes | HDR: HDR10",2024-09-24,2024-09-24,Yes,
201,BB-MKT-00816,S004,ValueTech Store,Headphones,Sennheiser,Tour One,SE-2965-BL,886449807487,0886449807487,Sennheiser Tour One In-ear Wired Headphones,Enjoy crystal-clear audio with the Sennheiser Tour One. Perfect for music lovers and remote workers.,491.22,0.32,44,https://images.bestbuy.com/marketplace/sennheiser-tour-one-main.jpg,Type: In-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 36,2024-09-09,2024-09-09,Yes,
202,BB-MKT-00336,S004,ValueTech Store,TVs,TCL,QLED 4K,TC-7504-BK,126000982276,0126000982276,"TCL 43"" 4K UHD Smart TV QLED 4K",Immerse yourself in stunning visuals with the TCL QLED 4K. Features cutting-edge display technology.,638.73,35.2,43,https://images.bestbuy.com/marketplace/tcl-qled-4k-main.jpg,"Screen_Size: 43"" | Resolution: 4K UHD | Smart_TV: No | HDR: HDR10+",2025-01-16,2025-01-16,Yes,
203,BB-MKT-00112,S001,TechDirect LLC,Smart Home,Wyze,Nest Hub Max,WY-6780-WH,774316584253,0774316584253,Wyze Nest Hub Max Smart Home Device,Transform your home with the Wyze Nest Hub Max. Easy setup and seamless smart home integration.,297.21,0.36,342,https://images.bestbuy.com/marketplace/wyze-nest-hub-max-main.jpg,Connectivity: Zigbee | Voice_Assistant: Apple HomeKit | Power: Wired,2024-08-13,2024-08-13,Yes,
204,BB-MKT-00864,S001,TechDirect LLC,TVs,Hisense,OLED C3,HI-7523-BK,770021733788,0770021733788,"Hisense 50"" 8K Smart TV OLED C3 - EXTREMELY DETAILED SPEC DESCRIPTION THAT GOES WAY BEYOND THE ALLOWED CHARACTER LIMIT FOR BEST BUY MARKETPLACE LISTINGS",Immerse yourself in stunning visuals with the Hisense OLED C3. Features cutting-edge display technology.,2669.91,14.08,0,https://images.bestbuy.com/marketplace/hisense-oled-c3-main.jpg,"Screen_Size: 50"" | Resolution: 8K | Smart_TV: No | HDR: Dolby Vision",2024-07-23,2023-11-25,Yes,TITLE_TOO_LONG
205,BB-MKT-00425,S006,NextGen Devices,TVs,Vizio,Bravia XR,VI-1931-WH,201444538631,0201444538631,"Vizio 55"" 4K UHD Smart TV Bravia XR",Immerse yourself in stunning visuals with the Vizio Bravia XR. Features cutting-edge display technology.,3813.33,36.08,362,https://images.bestbuy.com/marketplace/vizio-bravia-xr-main.jpg,"Screen_Size: 55"" | Resolution: 4K UHD | Smart_TV: Yes | HDR: HDR10",2024-08-31,2024-08-31,Yes,
206,BB-MKT-00258,S008,DigitalHub USA,Headphones,Jabra,QuietComfort 45,JA-4430-WH,402589264556,0402589264556,Jabra QuietComfort 45 On-ear Both Headphones,Enjoy crystal-clear audio with the Jabra QuietComfort 45. Perfect for music lovers and remote workers.,328.67,0.24,402,https://images.bestbuy.com/marketplace/jabra-quietcomfort-45-main.jpg,Type: On-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 20,2024-08-15,2024-08-15,Yes,
207,BB-MKT-00419,S005,ConnectPro Sales,Headphones,Sony,Evolve2 85,SO-8317-SL,266382597355,0266382597355,Sony Evolve2 85 Over-ear Both Headphones,Enjoy crystal-clear audio with the Sony Evolve2 85. Perfect for music lovers and remote workers.,449.08,0.27,358,https://images.bestbuy.com/marketplace/sony-evolve2-85-main.jpg,Type: Over-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 40,2024-10-29,2024-10-29,Yes,
208,BB-MKT-00358,S006,NextGen Devices,Tablets,Lenovo,Surface Pro 9,LE-5162-SL,704584113184,0704584113184,"Lenovo Surface Pro 9 12.9"" 128GB Tablet",Stay productive and entertained with the Lenovo Surface Pro 9. Powerful performance in a sleek design.,1254.9,0.57,203,https://images.bestbuy.com/marketplace/lenovo-surface-pro-9-main.jpg,"Storage_GB: 128 | Screen_Size: 12.9"" | Cellular: Yes | RAM_GB: 12",2024-07-01,2024-07-01,Yes,
209,BB-MKT-00147,S004,ValueTech Store,TVs,Hisense,V-Series,HI-2562-WH,836160973311,0836160973311,"Hisense 65"" 8K Smart TV V-Series",Immerse yourself in stunning visuals with the Hisense V-Series. Features cutting-edge display technology.,3930.32,29.01,479,https://images.bestbuy.com/marketplace/hisense-v-series-main.jpg,"Screen_Size: 65"" | Resolution: 8K | Smart_TV: No | HDR: HDR10",2024-11-05,2024-11-05,Yes,
210,BB-MKT-00426,S002,EliteGadgets Inc,Smart Home,Google,Learning Thermostat,GO-5826-BL,375669310483,0375669310483,Google Learning Thermostat Smart Home Device,Transform your home with the Google Learning Thermostat. Easy setup and seamless smart home integration.,339.42,0.21,232,https://images.bestbuy.com/marketplace/google-learning-thermostat-main.jpg,Connectivity: Zigbee | Voice_Assistant: Alexa | Power: USB-C,2024-11-19,2024-11-19,Yes,
211,BB-MKT-00912,S008,DigitalHub USA,Headphones,Sennheiser,AirPods Max,SE-2840-WH,957096331940,0957096331940,Sennheiser AirPods Max In-ear Wireless Headphones - EXTREMELY DETAILED SPEC DESCRIPTION THAT GOES WAY BEYOND THE ALLOWED CHARACTER LIMIT FOR BEST BUY MARKETPLACE LISTINGS,Enjoy crystal-clear audio with the Sennheiser AirPods Max. Perfect for music lovers and remote workers.,444.27,0.41,44,https://images.bestbuy.com/marketplace/sennheiser-airpods-max-main.jpg,Type: In-ear | Connectivity: Wireless | ANC: Yes | Battery_Hours: 40,2025-04-20,2025-04-20,Yes,TITLE_TOO_LONG
212,BB-MKT-00205,S008,DigitalHub USA,Tablets,Apple,Galaxy Tab S9,AP-7337-BL,243093160470,0243093160470,"Apple Galaxy Tab S9 12.9"" 512GB Tablet",Stay productive and entertained with the Apple Galaxy Tab S9. Powerful performance in a sleek design.,4855.76,0.71,390,https://images.bestbuy.com/marketplace/apple-galaxy-tab-s9-main.jpg,"Storage_GB: 512 | Screen_Size: 12.9"" | Cellular: Yes | RAM_GB: 16",2025-02-27,2025-02-27,Yes,PRICE_ANOMALY
213,BB-MKT-00183,S004,ValueTech Store,Headphones,Microsoft,Tab P12 Pro,MI-8909-BK,130054904381,0130054904381,"Microsoft Tab P12 Pro 12.9"" 512GB Tablet",Stay productive and entertained with the Microsoft Tab P12 Pro. Powerful performance in a sleek design.,488.75,0.85,43,https://images.bestbuy.com/marketplace/microsoft-tab-p12-pro-main.jpg,"Storage_GB: 512 | Screen_Size: 12.9"" | Cellular: Yes | RAM_GB: 8",2024-08-29,2024-08-29,Yes,CATEGORY_MISMATCH
